event_id,client_context_id,arm_id,channel,logging_policy,intermediate_reward
31122,31122,fundo_liquidez_diaria,email,random_uniform_v0,1
31123,31123,reserva_emergencia,push,random_uniform_v0,1
31124,31124,cdb_24m,call,random_uniform_v0,0
31125,31125,fundo_liquidez_diaria,email,random_uniform_v0,0
31126,31126,cdb_24m,call,random_uniform_v0,0
31127,31127,reserva_emergencia,push,random_uniform_v0,1
31128,31128,poupanca_programada,sms,random_uniform_v0,1
31129,31129,taxa_promocional,sms,random_uniform_v0,1
31130,31130,reserva_emergencia,push,random_uniform_v0,0
31131,31131,fundo_liquidez_diaria,email,random_uniform_v0,0
31132,31132,fundo_liquidez_diaria,email,random_uniform_v0,0
31133,31133,fundo_liquidez_diaria,email,random_uniform_v0,1
31134,31134,poupanca_programada,sms,random_uniform_v0,0
31135,31135,taxa_promocional,sms,random_uniform_v0,0
31136,31136,poupanca_programada,sms,random_uniform_v0,1
31137,31137,poupanca_programada,sms,random_uniform_v0,0
31138,31138,cdb_24m,call,random_uniform_v0,0
31139,31139,reserva_emergencia,push,random_uniform_v0,0
31140,31140,taxa_promocional,sms,random_uniform_v0,0
31141,31141,fundo_liquidez_diaria,email,random_uniform_v0,0
31142,31142,poupanca_programada,sms,random_uniform_v0,0
31143,31143,reserva_emergencia,push,random_uniform_v0,1
31144,31144,cdb_24m,call,random_uniform_v0,1
31145,31145,poupanca_programada,sms,random_uniform_v0,0
31146,31146,reserva_emergencia,push,random_uniform_v0,0
31147,31147,reserva_emergencia,push,random_uniform_v0,0
31148,31148,cdb_24m,call,random_uniform_v0,1
31149,31149,cdb_12m,email,random_uniform_v0,0
31150,31150,cdb_12m,email,random_uniform_v0,0
31151,31151,reserva_emergencia,push,random_uniform_v0,1
31152,31152,taxa_promocional,sms,random_uniform_v0,1
31153,31153,poupanca_programada,sms,random_uniform_v0,1
31154,31154,reserva_emergencia,push,random_uniform_v0,0
31155,31155,cdb_24m,call,random_uniform_v0,1
31156,31156,reserva_emergencia,push,random_uniform_v0,0
31157,31157,reserva_emergencia,push,random_uniform_v0,1
31158,31158,reserva_emergencia,push,random_uniform_v0,1
31159,31159,poupanca_programada,sms,random_uniform_v0,1
31160,31160,cdb_12m,email,random_uniform_v0,0
31161,31161,poupanca_programada,sms,random_uniform_v0,1
31162,31162,fundo_liquidez_diaria,email,random_uniform_v0,1
31163,31163,taxa_promocional,sms,random_uniform_v0,1
31164,31164,poupanca_programada,sms,random_uniform_v0,1
31165,31165,fundo_liquidez_diaria,email,random_uniform_v0,0
31166,31166,reserva_emergencia,push,random_uniform_v0,0
31167,31167,poupanca_programada,sms,random_uniform_v0,0
31168,31168,poupanca_programada,sms,random_uniform_v0,1
31169,31169,cdb_12m,email,random_uniform_v0,0
31170,31170,taxa_promocional,sms,random_uniform_v0,1
31171,31171,cdb_12m,email,random_uniform_v0,1
31172,31172,cdb_12m,email,random_uniform_v0,0
31173,31173,cdb_24m,call,random_uniform_v0,0
31174,31174,reserva_emergencia,push,random_uniform_v0,0
31175,31175,fundo_liquidez_diaria,email,random_uniform_v0,1
31176,31176,poupanca_programada,sms,random_uniform_v0,0
31177,31177,cdb_12m,email,random_uniform_v0,1
31178,31178,cdb_24m,call,random_uniform_v0,0
31179,31179,reserva_emergencia,push,random_uniform_v0,0
31180,31180,reserva_emergencia,push,random_uniform_v0,0
31181,31181,cdb_12m,email,random_uniform_v0,1
31182,31182,cdb_12m,email,random_uniform_v0,0
31183,31183,taxa_promocional,sms,random_uniform_v0,1
31184,31184,cdb_12m,email,random_uniform_v0,0
31185,31185,reserva_emergencia,push,random_uniform_v0,1
31186,31186,cdb_12m,email,random_uniform_v0,1
31187,31187,fundo_liquidez_diaria,email,random_uniform_v0,0
31188,31188,fundo_liquidez_diaria,email,random_uniform_v0,0
31189,31189,cdb_12m,email,random_uniform_v0,0
31190,31190,poupanca_programada,sms,random_uniform_v0,0
31191,31191,fundo_liquidez_diaria,email,random_uniform_v0,0
31192,31192,fundo_liquidez_diaria,email,random_uniform_v0,1
31193,31193,reserva_emergencia,push,random_uniform_v0,1
31194,31194,reserva_emergencia,push,random_uniform_v0,1
31195,31195,cdb_12m,email,random_uniform_v0,0
31196,31196,cdb_24m,call,random_uniform_v0,0
31197,31197,cdb_12m,email,random_uniform_v0,1
31198,31198,taxa_promocional,sms,random_uniform_v0,1
31199,31199,reserva_emergencia,push,random_uniform_v0,0
31200,31200,poupanca_programada,sms,random_uniform_v0,1
31201,31201,fundo_liquidez_diaria,email,random_uniform_v0,1
31202,31202,taxa_promocional,sms,random_uniform_v0,1
31203,31203,fundo_liquidez_diaria,email,random_uniform_v0,0
31204,31204,fundo_liquidez_diaria,email,random_uniform_v0,0
31205,31205,cdb_12m,email,random_uniform_v0,1
31206,31206,cdb_12m,email,random_uniform_v0,0
31207,31207,cdb_24m,call,random_uniform_v0,1
31208,31208,taxa_promocional,sms,random_uniform_v0,1
31209,31209,reserva_emergencia,push,random_uniform_v0,1
31210,31210,cdb_12m,email,random_uniform_v0,0
31211,31211,poupanca_programada,sms,random_uniform_v0,1
31212,31212,taxa_promocional,sms,random_uniform_v0,1
31213,31213,taxa_promocional,sms,random_uniform_v0,1
31214,31214,fundo_liquidez_diaria,email,random_uniform_v0,0
31215,31215,cdb_12m,email,random_uniform_v0,0
31216,31216,fundo_liquidez_diaria,email,random_uniform_v0,0
31217,31217,reserva_emergencia,push,random_uniform_v0,0
31218,31218,cdb_24m,call,random_uniform_v0,0
31219,31219,reserva_emergencia,push,random_uniform_v0,1
31220,31220,reserva_emergencia,push,random_uniform_v0,0
31221,31221,cdb_12m,email,random_uniform_v0,1
31222,31222,fundo_liquidez_diaria,email,random_uniform_v0,0
31223,31223,reserva_emergencia,push,random_uniform_v0,1
31224,31224,fundo_liquidez_diaria,email,random_uniform_v0,1
31225,31225,poupanca_programada,sms,random_uniform_v0,1
31226,31226,cdb_12m,email,random_uniform_v0,1
31227,31227,taxa_promocional,sms,random_uniform_v0,1
31228,31228,cdb_12m,email,random_uniform_v0,1
31229,31229,poupanca_programada,sms,random_uniform_v0,0
31230,31230,cdb_24m,call,random_uniform_v0,1
31231,31231,poupanca_programada,sms,random_uniform_v0,0
31232,31232,cdb_12m,email,random_uniform_v0,0
31233,31233,cdb_12m,email,random_uniform_v0,0
31234,31234,reserva_emergencia,push,random_uniform_v0,0
31235,31235,poupanca_programada,sms,random_uniform_v0,1
31236,31236,fundo_liquidez_diaria,email,random_uniform_v0,0
31237,31237,fundo_liquidez_diaria,email,random_uniform_v0,1
31238,31238,taxa_promocional,sms,random_uniform_v0,1
31239,31239,fundo_liquidez_diaria,email,random_uniform_v0,0
31240,31240,cdb_12m,email,random_uniform_v0,0
31241,31241,cdb_12m,email,random_uniform_v0,0
31242,31242,cdb_12m,email,random_uniform_v0,1
31243,31243,fundo_liquidez_diaria,email,random_uniform_v0,1
31244,31244,taxa_promocional,sms,random_uniform_v0,1
31245,31245,poupanca_programada,sms,random_uniform_v0,1
31246,31246,cdb_12m,email,random_uniform_v0,0
31247,31247,poupanca_programada,sms,random_uniform_v0,0
31248,31248,taxa_promocional,sms,random_uniform_v0,1
31249,31249,cdb_24m,call,random_uniform_v0,1
31250,31250,reserva_emergencia,push,random_uniform_v0,1
31251,31251,fundo_liquidez_diaria,email,random_uniform_v0,1
31252,31252,cdb_12m,email,random_uniform_v0,1
31253,31253,taxa_promocional,sms,random_uniform_v0,0
31254,31254,cdb_24m,call,random_uniform_v0,0
31255,31255,cdb_24m,call,random_uniform_v0,1
31256,31256,fundo_liquidez_diaria,email,random_uniform_v0,0
31257,31257,taxa_promocional,sms,random_uniform_v0,0
31258,31258,taxa_promocional,sms,random_uniform_v0,0
31259,31259,fundo_liquidez_diaria,email,random_uniform_v0,1
31260,31260,fundo_liquidez_diaria,email,random_uniform_v0,0
31261,31261,fundo_liquidez_diaria,email,random_uniform_v0,1
31262,31262,cdb_12m,email,random_uniform_v0,1
31263,31263,fundo_liquidez_diaria,email,random_uniform_v0,0
31264,31264,cdb_24m,call,random_uniform_v0,1
31265,31265,cdb_12m,email,random_uniform_v0,0
31266,31266,poupanca_programada,sms,random_uniform_v0,0
31267,31267,poupanca_programada,sms,random_uniform_v0,1
31268,31268,cdb_24m,call,random_uniform_v0,1
31269,31269,fundo_liquidez_diaria,email,random_uniform_v0,1
31270,31270,reserva_emergencia,push,random_uniform_v0,1
31271,31271,taxa_promocional,sms,random_uniform_v0,1
31272,31272,cdb_24m,call,random_uniform_v0,1
31273,31273,cdb_24m,call,random_uniform_v0,0
31274,31274,taxa_promocional,sms,random_uniform_v0,1
31275,31275,reserva_emergencia,push,random_uniform_v0,1
31276,31276,taxa_promocional,sms,random_uniform_v0,1
31277,31277,fundo_liquidez_diaria,email,random_uniform_v0,0
31278,31278,poupanca_programada,sms,random_uniform_v0,1
31279,31279,reserva_emergencia,push,random_uniform_v0,1
31280,31280,taxa_promocional,sms,random_uniform_v0,1
31281,31281,fundo_liquidez_diaria,email,random_uniform_v0,0
31282,31282,taxa_promocional,sms,random_uniform_v0,0
31283,31283,taxa_promocional,sms,random_uniform_v0,1
31284,31284,reserva_emergencia,push,random_uniform_v0,0
31285,31285,fundo_liquidez_diaria,email,random_uniform_v0,1
31286,31286,poupanca_programada,sms,random_uniform_v0,1
31287,31287,cdb_12m,email,random_uniform_v0,0
31288,31288,fundo_liquidez_diaria,email,random_uniform_v0,0
31289,31289,reserva_emergencia,push,random_uniform_v0,1
31290,31290,cdb_24m,call,random_uniform_v0,1
31291,31291,fundo_liquidez_diaria,email,random_uniform_v0,0
31292,31292,poupanca_programada,sms,random_uniform_v0,1
31293,31293,reserva_emergencia,push,random_uniform_v0,0
31294,31294,fundo_liquidez_diaria,email,random_uniform_v0,0
31295,31295,poupanca_programada,sms,random_uniform_v0,0
31296,31296,taxa_promocional,sms,random_uniform_v0,0
31297,31297,fundo_liquidez_diaria,email,random_uniform_v0,1
31298,31298,fundo_liquidez_diaria,email,random_uniform_v0,1
31299,31299,reserva_emergencia,push,random_uniform_v0,1
31300,31300,fundo_liquidez_diaria,email,random_uniform_v0,1
31301,31301,taxa_promocional,sms,random_uniform_v0,0
31302,31302,fundo_liquidez_diaria,email,random_uniform_v0,1
31303,31303,poupanca_programada,sms,random_uniform_v0,1
31304,31304,reserva_emergencia,push,random_uniform_v0,0
31305,31305,taxa_promocional,sms,random_uniform_v0,1
31306,31306,taxa_promocional,sms,random_uniform_v0,0
31307,31307,cdb_24m,call,random_uniform_v0,1
31308,31308,cdb_12m,email,random_uniform_v0,1
31309,31309,poupanca_programada,sms,random_uniform_v0,1
31310,31310,taxa_promocional,sms,random_uniform_v0,0
31311,31311,fundo_liquidez_diaria,email,random_uniform_v0,0
31312,31312,reserva_emergencia,push,random_uniform_v0,0
31313,31313,taxa_promocional,sms,random_uniform_v0,0
31314,31314,reserva_emergencia,push,random_uniform_v0,0
31315,31315,cdb_24m,call,random_uniform_v0,1
31316,31316,reserva_emergencia,push,random_uniform_v0,0
31317,31317,cdb_12m,email,random_uniform_v0,1
31318,31318,cdb_24m,call,random_uniform_v0,0
31319,31319,poupanca_programada,sms,random_uniform_v0,0
31320,31320,taxa_promocional,sms,random_uniform_v0,1
31321,31321,cdb_12m,email,random_uniform_v0,0
31322,31322,cdb_12m,email,random_uniform_v0,0
31323,31323,cdb_24m,call,random_uniform_v0,1
31324,31324,taxa_promocional,sms,random_uniform_v0,1
31325,31325,fundo_liquidez_diaria,email,random_uniform_v0,0
31326,31326,fundo_liquidez_diaria,email,random_uniform_v0,0
31327,31327,reserva_emergencia,push,random_uniform_v0,1
31328,31328,reserva_emergencia,push,random_uniform_v0,0
31329,31329,cdb_12m,email,random_uniform_v0,0
31330,31330,poupanca_programada,sms,random_uniform_v0,1
31331,31331,taxa_promocional,sms,random_uniform_v0,0
31332,31332,reserva_emergencia,push,random_uniform_v0,0
31333,31333,taxa_promocional,sms,random_uniform_v0,0
31334,31334,fundo_liquidez_diaria,email,random_uniform_v0,0
31335,31335,reserva_emergencia,push,random_uniform_v0,0
31336,31336,fundo_liquidez_diaria,email,random_uniform_v0,0
31337,31337,fundo_liquidez_diaria,email,random_uniform_v0,0
31338,31338,fundo_liquidez_diaria,email,random_uniform_v0,1
31339,31339,poupanca_programada,sms,random_uniform_v0,0
31340,31340,cdb_12m,email,random_uniform_v0,0
31341,31341,cdb_24m,call,random_uniform_v0,1
31342,31342,fundo_liquidez_diaria,email,random_uniform_v0,0
31343,31343,fundo_liquidez_diaria,email,random_uniform_v0,0
31344,31344,taxa_promocional,sms,random_uniform_v0,1
31345,31345,fundo_liquidez_diaria,email,random_uniform_v0,1
31346,31346,fundo_liquidez_diaria,email,random_uniform_v0,1
31347,31347,cdb_24m,call,random_uniform_v0,1
31348,31348,cdb_24m,call,random_uniform_v0,1
31349,31349,taxa_promocional,sms,random_uniform_v0,0
31350,31350,fundo_liquidez_diaria,email,random_uniform_v0,0
31351,31351,fundo_liquidez_diaria,email,random_uniform_v0,0
31352,31352,cdb_24m,call,random_uniform_v0,1
31353,31353,cdb_24m,call,random_uniform_v0,1
31354,31354,reserva_emergencia,push,random_uniform_v0,0
31355,31355,poupanca_programada,sms,random_uniform_v0,0
31356,31356,reserva_emergencia,push,random_uniform_v0,1
31357,31357,fundo_liquidez_diaria,email,random_uniform_v0,0
31358,31358,cdb_12m,email,random_uniform_v0,0
31359,31359,cdb_12m,email,random_uniform_v0,0
31360,31360,cdb_12m,email,random_uniform_v0,1
31361,31361,reserva_emergencia,push,random_uniform_v0,0
31362,31362,poupanca_programada,sms,random_uniform_v0,1
31363,31363,cdb_24m,call,random_uniform_v0,1
31364,31364,cdb_12m,email,random_uniform_v0,1
31365,31365,taxa_promocional,sms,random_uniform_v0,1
31366,31366,reserva_emergencia,push,random_uniform_v0,0
31367,31367,fundo_liquidez_diaria,email,random_uniform_v0,0
31368,31368,cdb_12m,email,random_uniform_v0,1
31369,31369,cdb_12m,email,random_uniform_v0,1
31370,31370,cdb_12m,email,random_uniform_v0,0
31371,31371,poupanca_programada,sms,random_uniform_v0,1
31372,31372,fundo_liquidez_diaria,email,random_uniform_v0,1
31373,31373,reserva_emergencia,push,random_uniform_v0,0
31374,31374,poupanca_programada,sms,random_uniform_v0,1
31375,31375,poupanca_programada,sms,random_uniform_v0,0
31376,31376,cdb_24m,call,random_uniform_v0,1
31377,31377,cdb_24m,call,random_uniform_v0,0
31378,31378,poupanca_programada,sms,random_uniform_v0,1
31379,31379,taxa_promocional,sms,random_uniform_v0,1
31380,31380,cdb_24m,call,random_uniform_v0,1
31381,31381,cdb_24m,call,random_uniform_v0,0
31382,31382,cdb_24m,call,random_uniform_v0,1
31383,31383,fundo_liquidez_diaria,email,random_uniform_v0,1
31384,31384,taxa_promocional,sms,random_uniform_v0,1
31385,31385,poupanca_programada,sms,random_uniform_v0,1
31386,31386,taxa_promocional,sms,random_uniform_v0,0
31387,31387,cdb_24m,call,random_uniform_v0,1
31388,31388,poupanca_programada,sms,random_uniform_v0,1
31389,31389,taxa_promocional,sms,random_uniform_v0,1
31390,31390,reserva_emergencia,push,random_uniform_v0,0
31391,31391,fundo_liquidez_diaria,email,random_uniform_v0,1
31392,31392,cdb_12m,email,random_uniform_v0,0
31393,31393,cdb_24m,call,random_uniform_v0,1
31394,31394,poupanca_programada,sms,random_uniform_v0,1
31395,31395,cdb_24m,call,random_uniform_v0,1
31396,31396,poupanca_programada,sms,random_uniform_v0,0
31397,31397,reserva_emergencia,push,random_uniform_v0,0
31398,31398,poupanca_programada,sms,random_uniform_v0,1
31399,31399,reserva_emergencia,push,random_uniform_v0,1
31400,31400,taxa_promocional,sms,random_uniform_v0,0
31401,31401,poupanca_programada,sms,random_uniform_v0,1
31402,31402,poupanca_programada,sms,random_uniform_v0,0
31403,31403,taxa_promocional,sms,random_uniform_v0,1
31404,31404,fundo_liquidez_diaria,email,random_uniform_v0,1
31405,31405,cdb_24m,call,random_uniform_v0,1
31406,31406,poupanca_programada,sms,random_uniform_v0,0
31407,31407,fundo_liquidez_diaria,email,random_uniform_v0,0
31408,31408,reserva_emergencia,push,random_uniform_v0,0
31409,31409,poupanca_programada,sms,random_uniform_v0,1
31410,31410,poupanca_programada,sms,random_uniform_v0,0
31411,31411,fundo_liquidez_diaria,email,random_uniform_v0,0
31412,31412,poupanca_programada,sms,random_uniform_v0,0
31413,31413,cdb_24m,call,random_uniform_v0,0
31414,31414,taxa_promocional,sms,random_uniform_v0,1
31415,31415,cdb_24m,call,random_uniform_v0,0
31416,31416,cdb_24m,call,random_uniform_v0,0
31417,31417,taxa_promocional,sms,random_uniform_v0,0
31418,31418,reserva_emergencia,push,random_uniform_v0,1
31419,31419,taxa_promocional,sms,random_uniform_v0,0
31420,31420,taxa_promocional,sms,random_uniform_v0,1
31421,31421,poupanca_programada,sms,random_uniform_v0,1
31422,31422,cdb_24m,call,random_uniform_v0,1
31423,31423,poupanca_programada,sms,random_uniform_v0,1
31424,31424,fundo_liquidez_diaria,email,random_uniform_v0,0
31425,31425,cdb_12m,email,random_uniform_v0,0
31426,31426,fundo_liquidez_diaria,email,random_uniform_v0,1
31427,31427,cdb_12m,email,random_uniform_v0,0
31428,31428,cdb_24m,call,random_uniform_v0,1
31429,31429,taxa_promocional,sms,random_uniform_v0,0
31430,31430,taxa_promocional,sms,random_uniform_v0,0
31431,31431,fundo_liquidez_diaria,email,random_uniform_v0,0
31432,31432,fundo_liquidez_diaria,email,random_uniform_v0,0
31433,31433,cdb_12m,email,random_uniform_v0,0
31434,31434,poupanca_programada,sms,random_uniform_v0,0
31435,31435,reserva_emergencia,push,random_uniform_v0,0
31436,31436,reserva_emergencia,push,random_uniform_v0,1
31437,31437,cdb_24m,call,random_uniform_v0,1
31438,31438,fundo_liquidez_diaria,email,random_uniform_v0,0
31439,31439,fundo_liquidez_diaria,email,random_uniform_v0,0
31440,31440,poupanca_programada,sms,random_uniform_v0,0
31441,31441,fundo_liquidez_diaria,email,random_uniform_v0,0
31442,31442,poupanca_programada,sms,random_uniform_v0,0
31443,31443,cdb_24m,call,random_uniform_v0,1
31444,31444,taxa_promocional,sms,random_uniform_v0,1
31445,31445,cdb_12m,email,random_uniform_v0,0
31446,31446,reserva_emergencia,push,random_uniform_v0,0
31447,31447,cdb_12m,email,random_uniform_v0,0
31448,31448,fundo_liquidez_diaria,email,random_uniform_v0,1
31449,31449,reserva_emergencia,push,random_uniform_v0,1
31450,31450,cdb_24m,call,random_uniform_v0,0
31451,31451,fundo_liquidez_diaria,email,random_uniform_v0,0
31452,31452,poupanca_programada,sms,random_uniform_v0,1
31453,31453,fundo_liquidez_diaria,email,random_uniform_v0,1
31454,31454,taxa_promocional,sms,random_uniform_v0,0
31455,31455,taxa_promocional,sms,random_uniform_v0,0
31456,31456,taxa_promocional,sms,random_uniform_v0,0
31457,31457,cdb_12m,email,random_uniform_v0,1
31458,31458,cdb_12m,email,random_uniform_v0,0
31459,31459,fundo_liquidez_diaria,email,random_uniform_v0,0
31460,31460,poupanca_programada,sms,random_uniform_v0,1
31461,31461,cdb_24m,call,random_uniform_v0,0
31462,31462,fundo_liquidez_diaria,email,random_uniform_v0,0
31463,31463,reserva_emergencia,push,random_uniform_v0,1
31464,31464,cdb_24m,call,random_uniform_v0,1
31465,31465,cdb_12m,email,random_uniform_v0,0
31466,31466,cdb_24m,call,random_uniform_v0,1
31467,31467,reserva_emergencia,push,random_uniform_v0,0
31468,31468,poupanca_programada,sms,random_uniform_v0,0
31469,31469,taxa_promocional,sms,random_uniform_v0,0
31470,31470,cdb_24m,call,random_uniform_v0,0
31471,31471,reserva_emergencia,push,random_uniform_v0,0
31472,31472,reserva_emergencia,push,random_uniform_v0,0
31473,31473,reserva_emergencia,push,random_uniform_v0,0
31474,31474,cdb_24m,call,random_uniform_v0,1
31475,31475,fundo_liquidez_diaria,email,random_uniform_v0,0
31476,31476,cdb_12m,email,random_uniform_v0,0
31477,31477,poupanca_programada,sms,random_uniform_v0,0
31478,31478,cdb_24m,call,random_uniform_v0,1
31479,31479,poupanca_programada,sms,random_uniform_v0,1
31480,31480,cdb_12m,email,random_uniform_v0,0
31481,31481,poupanca_programada,sms,random_uniform_v0,1
31482,31482,taxa_promocional,sms,random_uniform_v0,1
31483,31483,cdb_12m,email,random_uniform_v0,0
31484,31484,fundo_liquidez_diaria,email,random_uniform_v0,1
31485,31485,reserva_emergencia,push,random_uniform_v0,0
31486,31486,cdb_24m,call,random_uniform_v0,1
31487,31487,reserva_emergencia,push,random_uniform_v0,0
31488,31488,poupanca_programada,sms,random_uniform_v0,0
31489,31489,cdb_12m,email,random_uniform_v0,0
31490,31490,reserva_emergencia,push,random_uniform_v0,1
31491,31491,taxa_promocional,sms,random_uniform_v0,0
31492,31492,cdb_12m,email,random_uniform_v0,0
31493,31493,reserva_emergencia,push,random_uniform_v0,0
31494,31494,fundo_liquidez_diaria,email,random_uniform_v0,1
31495,31495,cdb_24m,call,random_uniform_v0,1
31496,31496,fundo_liquidez_diaria,email,random_uniform_v0,1
31497,31497,reserva_emergencia,push,random_uniform_v0,0
31498,31498,taxa_promocional,sms,random_uniform_v0,0
31499,31499,taxa_promocional,sms,random_uniform_v0,0
31500,31500,fundo_liquidez_diaria,email,random_uniform_v0,1
31501,31501,poupanca_programada,sms,random_uniform_v0,1
31502,31502,taxa_promocional,sms,random_uniform_v0,1
31503,31503,cdb_12m,email,random_uniform_v0,1
31504,31504,cdb_24m,call,random_uniform_v0,1
31505,31505,poupanca_programada,sms,random_uniform_v0,1
31506,31506,cdb_24m,call,random_uniform_v0,0
31507,31507,cdb_24m,call,random_uniform_v0,1
31508,31508,cdb_24m,call,random_uniform_v0,1
31509,31509,fundo_liquidez_diaria,email,random_uniform_v0,0
31510,31510,fundo_liquidez_diaria,email,random_uniform_v0,0
31511,31511,reserva_emergencia,push,random_uniform_v0,0
31512,31512,cdb_24m,call,random_uniform_v0,1
31513,31513,reserva_emergencia,push,random_uniform_v0,0
31514,31514,taxa_promocional,sms,random_uniform_v0,1
31515,31515,taxa_promocional,sms,random_uniform_v0,0
31516,31516,poupanca_programada,sms,random_uniform_v0,1
31517,31517,poupanca_programada,sms,random_uniform_v0,0
31518,31518,cdb_24m,call,random_uniform_v0,0
31519,31519,poupanca_programada,sms,random_uniform_v0,1
31520,31520,cdb_12m,email,random_uniform_v0,0
31521,31521,cdb_12m,email,random_uniform_v0,0
31522,31522,poupanca_programada,sms,random_uniform_v0,1
31523,31523,cdb_24m,call,random_uniform_v0,0
31524,31524,taxa_promocional,sms,random_uniform_v0,1
31525,31525,cdb_24m,call,random_uniform_v0,1
31526,31526,poupanca_programada,sms,random_uniform_v0,1
31527,31527,fundo_liquidez_diaria,email,random_uniform_v0,0
31528,31528,poupanca_programada,sms,random_uniform_v0,1
31529,31529,reserva_emergencia,push,random_uniform_v0,0
31530,31530,fundo_liquidez_diaria,email,random_uniform_v0,0
31531,31531,cdb_12m,email,random_uniform_v0,0
31532,31532,fundo_liquidez_diaria,email,random_uniform_v0,1
31533,31533,fundo_liquidez_diaria,email,random_uniform_v0,0
31534,31534,cdb_24m,call,random_uniform_v0,0
31535,31535,poupanca_programada,sms,random_uniform_v0,0
31536,31536,reserva_emergencia,push,random_uniform_v0,0
31537,31537,taxa_promocional,sms,random_uniform_v0,0
31538,31538,fundo_liquidez_diaria,email,random_uniform_v0,1
31539,31539,cdb_24m,call,random_uniform_v0,1
31540,31540,reserva_emergencia,push,random_uniform_v0,0
31541,31541,cdb_12m,email,random_uniform_v0,0
31542,31542,poupanca_programada,sms,random_uniform_v0,0
31543,31543,poupanca_programada,sms,random_uniform_v0,0
31544,31544,poupanca_programada,sms,random_uniform_v0,1
31545,31545,fundo_liquidez_diaria,email,random_uniform_v0,0
31546,31546,cdb_12m,email,random_uniform_v0,0
31547,31547,fundo_liquidez_diaria,email,random_uniform_v0,0
31548,31548,poupanca_programada,sms,random_uniform_v0,1
31549,31549,poupanca_programada,sms,random_uniform_v0,0
31550,31550,fundo_liquidez_diaria,email,random_uniform_v0,0
31551,31551,reserva_emergencia,push,random_uniform_v0,0
31552,31552,cdb_12m,email,random_uniform_v0,1
31553,31553,fundo_liquidez_diaria,email,random_uniform_v0,1
31554,31554,fundo_liquidez_diaria,email,random_uniform_v0,1
31555,31555,cdb_12m,email,random_uniform_v0,1
31556,31556,taxa_promocional,sms,random_uniform_v0,1
31557,31557,reserva_emergencia,push,random_uniform_v0,0
31558,31558,cdb_24m,call,random_uniform_v0,1
31559,31559,poupanca_programada,sms,random_uniform_v0,0
31560,31560,taxa_promocional,sms,random_uniform_v0,0
31561,31561,cdb_24m,call,random_uniform_v0,1
31562,31562,cdb_12m,email,random_uniform_v0,0
31563,31563,cdb_12m,email,random_uniform_v0,0
31564,31564,fundo_liquidez_diaria,email,random_uniform_v0,0
31565,31565,cdb_24m,call,random_uniform_v0,0
31566,31566,cdb_12m,email,random_uniform_v0,0
31567,31567,fundo_liquidez_diaria,email,random_uniform_v0,0
31568,31568,cdb_12m,email,random_uniform_v0,0
31569,31569,poupanca_programada,sms,random_uniform_v0,0
31570,31570,fundo_liquidez_diaria,email,random_uniform_v0,0
31571,31571,cdb_24m,call,random_uniform_v0,1
31572,31572,cdb_24m,call,random_uniform_v0,1
31573,31573,fundo_liquidez_diaria,email,random_uniform_v0,1
31574,31574,taxa_promocional,sms,random_uniform_v0,0
31575,31575,taxa_promocional,sms,random_uniform_v0,0
31576,31576,fundo_liquidez_diaria,email,random_uniform_v0,1
31577,31577,cdb_12m,email,random_uniform_v0,0
31578,31578,reserva_emergencia,push,random_uniform_v0,0
31579,31579,poupanca_programada,sms,random_uniform_v0,1
31580,31580,cdb_24m,call,random_uniform_v0,1
31581,31581,poupanca_programada,sms,random_uniform_v0,0
31582,31582,cdb_12m,email,random_uniform_v0,0
31583,31583,reserva_emergencia,push,random_uniform_v0,0
31584,31584,fundo_liquidez_diaria,email,random_uniform_v0,1
31585,31585,cdb_24m,call,random_uniform_v0,0
31586,31586,reserva_emergencia,push,random_uniform_v0,0
31587,31587,taxa_promocional,sms,random_uniform_v0,1
31588,31588,cdb_12m,email,random_uniform_v0,1
31589,31589,cdb_24m,call,random_uniform_v0,1
31590,31590,cdb_12m,email,random_uniform_v0,0
31591,31591,taxa_promocional,sms,random_uniform_v0,1
31592,31592,fundo_liquidez_diaria,email,random_uniform_v0,0
31593,31593,poupanca_programada,sms,random_uniform_v0,1
31594,31594,cdb_12m,email,random_uniform_v0,0
31595,31595,cdb_12m,email,random_uniform_v0,1
31596,31596,cdb_12m,email,random_uniform_v0,0
31597,31597,taxa_promocional,sms,random_uniform_v0,0
31598,31598,taxa_promocional,sms,random_uniform_v0,1
31599,31599,cdb_12m,email,random_uniform_v0,0
31600,31600,fundo_liquidez_diaria,email,random_uniform_v0,0
31601,31601,cdb_24m,call,random_uniform_v0,1
31602,31602,cdb_12m,email,random_uniform_v0,0
31603,31603,cdb_12m,email,random_uniform_v0,1
31604,31604,cdb_12m,email,random_uniform_v0,0
31605,31605,poupanca_programada,sms,random_uniform_v0,1
31606,31606,poupanca_programada,sms,random_uniform_v0,1
31607,31607,fundo_liquidez_diaria,email,random_uniform_v0,0
31608,31608,taxa_promocional,sms,random_uniform_v0,1
31609,31609,cdb_12m,email,random_uniform_v0,0
31610,31610,cdb_24m,call,random_uniform_v0,1
31611,31611,fundo_liquidez_diaria,email,random_uniform_v0,0
31612,31612,cdb_24m,call,random_uniform_v0,1
31613,31613,poupanca_programada,sms,random_uniform_v0,1
31614,31614,fundo_liquidez_diaria,email,random_uniform_v0,0
31615,31615,reserva_emergencia,push,random_uniform_v0,1
31616,31616,poupanca_programada,sms,random_uniform_v0,1
